 Destination Port	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
53	691	1	1	50	115	50	50	50	0	115	115	115	0	238784.3705	2894.356006	691	0	691	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	1447.178003	1447.178003	50	115	71.66666667	37.5277675	1408.333333	0	0	0	0	0	0	0	0	1	107.5	50	115	32	0	0	0	0	0	0	1	50	1	115	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
80	17143	2	2	12	0	6	6	6	0	0	0	0	0	699.9941667	233.3313889	5714.333333	9057.603289	16163	91	980	980	0	980	980	17052	17052	0	17052	17052	0	0	0	0	40	64	116.6656945	116.6656945	0	6	3.6	3.286335345	10.8	1	0	0	0	0	0	0	0	1	4.5	6	0	40	0	0	0	0	0	0	2	12	2	0	0	235	1	20	0	0	0	0	0	0	0	0	DoS Hulk
53	30920	2	2	68	182	34	34	34	0	91	91	91	0	8085.38163	129.3661061	10306.66667	17846.47417	30914	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	64	64	64.68305304	64.68305304	34	91	56.8	31.22018578	974.7	0	0	0	0	0	0	0	0	1	71	34	91	64	0	0	0	0	0	0	2	68	2	182	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	11546116	8	5	624	11632	624	0	78	220.6173157	10184	0	2326.4	4437.056321	1061.482493	1.125919747	962176.3333	2270425.034	6543540	10	6546655	935236.4286	2473596.937	6544827	185	11500000	2886526.5	3391399.312	6543540	161	0	0	0	0	264	168	0.69287369	0.433046056	0	10184	875.4285714	2709.962864	7343898.725	0	0	0	1	0	0	0	0	0	942.7692308	78	2326.4	264	0	0	0	0	0	0	8	624	5	11632	29200	236	1	32	916	0	916	916	6543540	0	6543540	6543540	DoS GoldenEye
53	106859277	2	2	94	184	49	45	47	2.828427125	93	91	92	1.414213562	2.60155232	0.037432407	35600000	61600000	107000000	32260	107000000	107000000	0	107000000	107000000	107000000	107000000	0	107000000	107000000	0	0	0	0	52	40	0.018716204	0.018716204	45	93	65.4	24.34748447	592.8	0	0	0	0	0	0	0	0	1	81.75	47	92	52	0	0	0	0	0	0	2	94	2	184	-1	-1	1	20	60357	0	60357	60357	107000000	0	107000000	107000000	BENIGN
80	86781605	6	7	383	11595	365	0	63.83333333	147.5702093	5792	0	1656.428571	2429.118623	138.0246424	0.149801332	7231800.417	25000000	86500000	1	86600000	17300000	38700000	86500000	1	86800000	14500000	35300000	86600000	2	0	0	0	0	164	232	0.069139076	0.080662256	0	5792	856	1849.845274	3421927.538	1	0	0	0	0	0	0	0	1	921.8461538	63.83333333	1656.428571	164	0	0	0	0	0	0	6	383	7	11595	0	235	3	20	11004	0	11004	11004	86500000	0	86500000	86500000	DoS Hulk
443	119329517	39	50	2058	68717	842	0	52.76923077	189.7349206	2896	0	1374.34	1028.324645	593.10556	0.745833908	1356017.239	3356638.803	10000000	0	119000000	3140250.447	4572585.463	10000000	4	114000000	2328606.286	4224022.865	10000000	1	0	0	0	0	1256	1608	0.326826095	0.419007813	0	2896	786.3888889	1017.131621	1034556.735	0	0	0	1	0	0	0	0	1	795.2247191	52.76923077	1374.34	1256	0	0	0	0	0	0	39	2058	50	68717	29200	270	5	32	330269.5833	1040607.759	3634643	29681	9613856.5	1392641.338	10000000	5191654	BENIGN
57358	65	1	2	6	12	6	6	6	0	6	6	6	0	276923.0769	46153.84615	32.5	23.33452378	49	16	0	0	0	0	0	49	49	0	49	49	0	0	0	0	20	40	15384.61538	30769.23077	6	6	6	0	0	0	0	0	0	1	1	0	0	2	8	6	6	20	0	0	0	0	0	0	1	6	2	12	245	256	0	20	0	0	0	0	0	0	0	0	BENIGN
80	98691275	8	6	377	11595	377	0	47.125	133.2896283	5792	0	1932.5	2181.008184	121.3075827	0.141856512	7591636.538	27300000	98500000	4	98600000	14100000	37200000	98500000	4	145505	29101	58958.793	134232	45	0	0	0	0	264	200	0.081060864	0.060795648	0	5792	798.1333333	1620.806628	2627014.124	0	0	0	0	1	0	0	0	0	855.1428571	47.125	1932.5	264	0	0	0	0	0	0	8	377	6	11595	274	235	1	32	4020	0	4020	4020	98500000	0	98500000	98500000	DoS Hulk
53	198	2	2	46	46	23	23	23	0	23	23	23	0	464646.4646	20202.0202	66	30.31501278	101	48	49	49	0	49	49	48	48	0	48	48	0	0	0	0	40	40	10101.0101	10101.0101	23	23	23	0	0	0	0	0	0	0	0	0	0	1	28.75	23	23	40	0	0	0	0	0	0	2	46	2	46	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	32339	1	1	0	0	0	0	0	0	0	0	0	0	0	61.84483132	32339	0	32339	32339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	30.92241566	30.92241566	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	666	81	0	32	0	0	0	0	0	0	0	0	BENIGN
53	31212	2	2	60	414	30	30	30	0	207	207	207	0	15186.46674	128.1558375	10404	18013.3284	31204	4	4	4	0	4	4	4	4	0	4	4	0	0	0	0	40	64	64.07791875	64.07791875	30	207	100.8	96.94689268	9398.7	0	0	0	0	0	0	0	0	1	126	30	207	40	0	0	0	0	0	0	2	60	2	414	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	55658428	9	10	271	15116	271	0	30.11111111	90.33333333	2896	0	1511.6	986.0618867	276.4540889	0.341367888	3092134.889	13100000	55600000	4	55700000	6957303.5	19700000	55600000	4	27293	3032.555556	7772.936464	23668	47	0	0	0	0	300	328	0.161700578	0.179667309	0	2896	769.35	1021.754439	1043982.134	0	0	0	1	0	0	0	0	1	809.8421053	30.11111111	1511.6	300	0	0	0	0	0	0	9	271	10	15116	65535	939	1	32	0	0	0	0	0	0	0	0	BENIGN
443	116716988	30	32	1723	36256	501	0	57.43333333	137.3529768	4309	0	1133	1253.08108	325.3939349	0.531199451	1913393.246	3870701.41	9995701	1	117000000	4024723.724	4900546.358	10100000	1	112000000	3607277.645	4888205.76	10100000	2	0	0	0	0	612	784	0.257031993	0.274167459	0	4309	602.8412698	1043.454131	1088796.523	0	0	0	1	0	0	0	0	1	612.5645161	57.43333333	1133	612	0	0	0	0	0	0	30	1723	32	36256	8192	262	29	20	170547	250297.4383	925222	94896	9995449.818	291.3811312	9995701	9994734	BENIGN
53	129	2	2	46	46	23	23	23	0	23	23	23	0	713178.2946	31007.75194	43	69.28924881	123	2	4	4	0	4	4	2	2	0	2	2	0	0	0	0	40	40	15503.87597	15503.87597	23	23	23	0	0	0	0	0	0	0	0	0	0	1	28.75	23	23	40	0	0	0	0	0	0	2	46	2	46	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	177	2	2	88	188	44	44	44	0	94	94	94	0	1559322.034	22598.87006	59	61.6116872	125	3	3	3	0	3	3	49	49	0	49	49	0	0	0	0	64	64	11299.43503	11299.43503	44	94	64	27.38612788	750	0	0	0	0	0	0	0	0	1	80	44	94	64	0	0	0	0	0	0	2	88	2	188	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
443	343	2	0	12	0	6	6	6	0	0	0	0	0	34985.42274	5830.90379	343	0	343	343	343	343	0	343	343	0	0	0	0	0	0	0	0	0	40	0	5830.90379	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	16234	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	99731937	7	7	340	11595	334	0	48.57142857	125.8820309	5792	0	1656.428571	1947.638216	119.6707931	0.140376297	7671687.462	27600000	99600000	1	99600000	16600000	40700000	99600000	1	154694	25782.33333	54557.85312	136184	47	0	0	0	0	220	232	0.070188148	0.070188148	0	5792	795.6666667	1525.529588	2327240.524	0	0	0	0	1	0	0	0	1	852.5	48.57142857	1656.428571	220	0	0	0	0	0	0	7	340	7	11595	251	235	2	20	8	0	8	8	99600000	0	99600000	99600000	DoS Hulk
80	83471246	5	7	313	11595	301	0	62.6	133.3034133	5792	0	1656.428571	2119.480114	142.6599047	0.143762081	7588295.091	25100000	83300000	2	83300000	20800000	41700000	83300000	2	83500000	13900000	34000000	83300000	75	0	0	0	0	144	232	0.059900867	0.083861214	0	5792	916.4615385	1715.892655	2944287.603	1	0	0	0	0	0	0	0	1	992.8333333	62.6	1656.428571	144	0	0	0	0	0	0	5	313	7	11595	0	235	2	20	11008	0	11008	11008	83300000	0	83300000	83300000	DoS Hulk
443	118171579	14	15	1379	4753	517	0	98.5	163.0109718	1460	0	316.8666667	538.3134863	51.89064961	0.245405877	4220413.536	15400000	58900000	0	118000000	9090121.462	22100000	59000000	17	118000000	8425185.357	21400000	58900000	1	0	0	0	0	292	312	0.118471803	0.126934074	0	1460	204.4	406.4523215	165203.4897	0	0	0	1	0	0	0	0	1	211.4482759	98.5	316.8666667	292	0	0	0	0	0	0	14	1379	15	4753	8192	70	13	20	233251	16141.8336	244665	221837	58700000	253760.8248	58900000	58600000	BENIGN
55829	1079	3	1	43	6	31	6	14.33333333	14.43375673	6	6	6	0	45412.41891	3707.136237	359.6666667	616.8989653	1072	3	1079	539.5	758.7255762	1076	3	0	0	0	0	0	0	0	0	0	60	20	2780.352178	926.7840593	6	31	11	11.18033989	125	0	0	0	0	1	0	0	0	0	13.75	14.33333333	6	60	0	0	0	0	0	0	3	43	1	6	980	0	2	20	0	0	0	0	0	0	0	0	BENIGN
80	84265137	9	6	383	11595	377	0	42.55555556	125.4323634	4344	0	1932.5	1754.831473	142.1465677	0.17800956	6018938.357	22500000	84100000	1	84100000	10500000	29700000	84100000	1	178389	35677.8	72075.5824	164161	16	0	0	0	0	284	200	0.106805736	0.071203824	0	4344	748.625	1389.955389	1931975.983	0	0	0	0	1	0	0	0	0	798.5333333	42.55555556	1932.5	284	0	0	0	0	0	0	9	383	6	11595	251	235	2	20	2006	0	2006	2006	84100000	0	84100000	84100000	DoS Hulk
80	5	2	0	0	0	0	0	0	0	0	0	0	0	0	400000	5	0	5	5	5	5	0	5	5	0	0	0	0	0	0	0	0	0	64	0	400000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	50835	1	1	49	65	49	49	49	0	65	65	65	0	2242.549425	39.34297236	50835	0	50835	50835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	19.67148618	19.67148618	49	65	54.33333333	9.237604307	85.33333333	0	0	0	0	0	0	0	0	1	81.5	49	65	20	0	0	0	0	0	0	1	49	1	65	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
53	46754	1	1	56	188	56	56	56	0	188	188	188	0	5218.804808	42.77708859	46754	0	46754	46754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	21.3885443	21.3885443	56	188	100	76.21023553	5808	0	0	0	0	0	0	0	0	1	150	56	188	32	0	0	0	0	0	0	1	56	1	188	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
80	1393	6	0	0	0	0	0	0	0	0	0	0	0	0	4307.250538	278.6	175.1422279	443	16	1393	278.6	175.1422279	443	16	0	0	0	0	0	0	0	0	0	192	0	4307.250538	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	192	0	0	0	0	0	0	6	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	97869805	4	6	368	11595	362	0	92	180.0222209	4344	0	1932.5	1754.831473	122.2338187	0.10217656	10900000	32600000	97800000	5	97800000	32600000	56500000	97800000	5	62409	12481.8	22127.69224	51156	33	0	0	0	0	124	200	0.040870624	0.061305936	0	4344	1088.090909	1578.361838	2491226.091	1	0	0	0	0	0	0	0	1	1196.9	92	1932.5	124	0	0	0	0	0	0	4	368	6	11595	0	235	1	20	0	0	0	0	97800000	0	97800000	97800000	DoS Hulk
80	990	2	0	0	0	0	0	0	0	0	0	0	0	0	2020.20202	990	0	990	990	990	990	0	990	990	0	0	0	0	0	0	0	0	0	64	0	2020.20202	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	18530698	7	5	282	11632	282	0	40.28571429	106.5859814	10184	0	2326.4	4437.056321	642.933148	0.647574096	1684608.909	4204274.279	13500000	4	13500000	2255386.833	5523879.676	13500000	4	18500000	4632664.25	6381510.057	13500000	189	0	0	0	0	232	168	0.377751556	0.26982254	0	10184	916.4615385	2813.233034	7914280.103	0	0	0	1	0	0	0	0	0	992.8333333	40.28571429	2326.4	232	0	0	0	0	0	0	7	282	5	11632	29200	235	1	32	550	0	550	550	13500000	0	13500000	13500000	DoS GoldenEye
80	68656527	8	6	372	11595	360	0	46.5	126.7021254	5792	0	1932.5	2181.008184	174.3024374	0.203913606	5281271.308	19000000	68500000	0	68500000	9788720.286	25900000	68500000	0	148427	29685.4	59231.51172	135172	45	0	0	0	0	240	200	0.116522061	0.087391545	0	5792	797.8	1620.707967	2626694.314	0	0	0	0	1	0	0	0	0	854.7857143	46.5	1932.5	240	0	0	0	0	0	0	8	372	6	11595	251	235	3	20	1976	0	1976	1976	68500000	0	68500000	68500000	DoS Hulk
53	30774	1	1	58	114	58	58	58	0	114	114	114	0	5589.133684	64.98992656	30774	0	30774	30774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	32	32.49496328	32.49496328	58	114	76.66666667	32.33161507	1045.333333	0	0	0	0	0	0	0	0	1	115	58	114	20	0	0	0	0	0	0	1	58	1	114	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
443	5420352	8	6	391	3716	210	0	48.875	77.43280497	1460	0	619.3333333	679.9090135	757.6998689	2.582858087	416950.1538	1411429.937	5111185	48	5420352	774336	1914031.206	5111185	71	82380	16476	21509.846	46547	48	0	0	0	0	172	132	1.475918907	1.10693918	0	1460	273.8	503.5168035	253529.1714	0	0	0	1	0	0	0	0	0	293.3571429	48.875	619.3333333	172	0	0	0	0	0	0	8	391	6	3716	8192	119	7	20	309096	0	309096	309096	5111185	0	5111185	5111185	BENIGN
53	68587507	2	2	95	352	57	38	47.5	13.43502884	188	164	176	16.97056275	6.517221861	0.058319659	22900000	39200000	68200000	49290	68500000	68500000	0	68500000	68500000	68200000	68200000	0	68200000	68200000	0	0	0	0	64	64	0.029159829	0.029159829	38	188	97	73.02739212	5333	0	0	0	0	0	0	0	0	1	121.25	47.5	176	64	0	0	0	0	0	0	2	95	2	352	-1	-1	1	32	364980	0	364980	364980	68200000	0	68200000	68200000	BENIGN
80	144467	3	5	332	11595	332	0	110.6666667	191.6802894	10136	0	2319	4414.366206	82558.64661	55.37596821	20638.14286	48956.77679	131133	7	12990	6495	9175.417593	12983	7	144376	36094	63649.75623	131133	45	0	0	0	0	104	168	20.76598808	34.60998013	0	10136	1325.222222	3338.031223	11100000	0	0	0	1	0	0	0	0	1	1490.875	110.6666667	2319	104	0	0	0	0	0	0	3	332	5	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
53	298	2	2	58	506	29	29	29	0	253	253	253	0	1892617.45	13422.81879	99.33333333	165.9889555	291	3	4	4	0	4	4	3	3	0	3	3	0	0	0	0	40	80	6711.409396	6711.409396	29	253	118.6	122.6898529	15052.8	0	0	0	0	0	0	0	0	1	148.25	29	253	40	0	0	0	0	0	0	2	58	2	506	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
443	5758860	10	7	365	5060	208	0	36.5	72.09445964	1448	0	722.8571429	684.5827022	942.0267206	2.951973134	359928.75	1380691.588	5536919	1	5758860	639873.3333	1836671.21	5536919	1	128595	21432.5	32528.11062	68198	48	0	0	0	0	328	232	1.736454784	1.215518349	0	1448	301.3888889	536.5820083	287920.2516	0	0	0	1	0	0	0	0	0	319.1176471	36.5	722.8571429	328	0	0	0	0	0	0	10	365	7	5060	29200	110	3	32	221940	0	221940	221940	5536919	0	5536919	5536919	BENIGN
80	85572067	6	5	365	11595	365	0	60.83333333	149.010626	5792	0	2319	3170.403917	139.7652344	0.12854662	8557206.7	27000000	85400000	4	85400000	17100000	38200000	85400000	4	138397	34599.25	61871.48556	127082	85	0	0	0	0	200	168	0.070116338	0.058430282	0	5792	996.6666667	2242.31497	5027976.424	0	0	0	0	1	0	0	0	0	1087.272727	60.83333333	2319	200	0	0	0	0	0	0	6	365	5	11595	274	235	1	32	1008	0	1008	1008	85400000	0	85400000	85400000	DoS Hulk
80	87	2	0	12	0	6	6	6	0	0	0	0	0	137931.0345	22988.50575	87	0	87	87	87	87	0	87	87	0	0	0	0	0	0	0	0	0	40	0	22988.50575	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	16425	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	155	2	2	78	182	39	39	39	0	91	91	91	0	1677419.355	25806.45161	51.66666667	84.2931393	149	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	40	12903.22581	12903.22581	39	91	59.8	28.48157299	811.2	0	0	0	0	0	0	0	0	1	74.75	39	91	40	0	0	0	0	0	0	2	78	2	182	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	3	2	0	0	0	0	0	0	0	0	0	0	0	0	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	64	0	666666.6667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	151	2	2	64	96	32	32	32	0	48	48	48	0	1059602.649	26490.06623	50.33333333	81.98373822	145	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	40	13245.03311	13245.03311	32	48	38.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	48	32	48	40	0	0	0	0	0	0	2	64	2	96	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
443	3	2	0	31	0	31	0	15.5	21.92031022	0	0	0	0	10300000	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	1	0	0	0	64	0	666666.6667	0	0	31	20.66666667	17.89785834	320.3333333	0	1	0	0	1	0	0	0	0	31	15.5	0	64	0	0	0	0	0	0	2	31	0	0	252	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
80	229	2	0	0	0	0	0	0	0	0	0	0	0	0	8733.624454	229	0	229	229	229	229	0	229	229	0	0	0	0	0	0	0	0	0	64	0	8733.624454	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	32164	3	2	18	11	6	6	6	0	11	0	5.5	7.778174593	901.6291506	155.4533018	8041	13434.73461	28107	36	4057	2028.5	1446.033368	3051	1006	32128	32128	0	32128	32128	0	0	0	0	60	64	93.2719811	62.18132073	0	11	5.833333333	3.488074923	12.16666667	1	0	0	0	0	0	0	0	0	7	6	5.5	60	0	0	0	0	0	0	3	18	2	11	0	235	2	20	0	0	0	0	0	0	0	0	DoS Hulk
53	31283	2	2	94	226	47	47	47	0	113	113	113	0	10229.19797	127.8649746	10427.66667	18018.82855	31234	1	1	1	0	1	1	48	48	0	48	48	0	0	0	0	40	64	63.93248729	63.93248729	47	113	73.4	36.1496888	1306.8	0	0	0	0	0	0	0	0	1	91.75	47	113	40	0	0	0	0	0	0	2	94	2	226	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
18440	91	1	1	6	6	6	6	6	0	6	6	6	0	131868.1319	21978.02198	91	0	91	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	10989.01099	10989.01099	6	6	6	0	0	0	0	0	0	1	1	0	0	1	9	6	6	20	0	0	0	0	0	0	1	6	1	6	1095	254	0	20	0	0	0	0	0	0	0	0	BENIGN
80	76	2	0	12	0	6	6	6	0	0	0	0	0	157894.7368	26315.78947	76	0	76	76	76	76	0	76	76	0	0	0	0	0	0	0	0	0	40	0	26315.78947	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	16425	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	5889243	4	4	563	488	551	0	140.75	273.5146248	476	0	122	236.0169485	178.4609669	1.358408882	841320.4286	1772373.409	4807580	33	1081663	360554.3333	397530.217	805780	41190	5848086	1949362	2675718.099	5000136	831	0	0	0	0	92	92	0.679204441	0.679204441	0	551	116.7777778	225.717621	50948.44444	0	0	0	1	0	0	0	0	1	131.375	140.75	122	92	0	0	0	0	0	0	4	563	4	488	8192	60	3	20	0	0	0	0	0	0	0	0	BENIGN
80	4	2	0	0	0	0	0	0	0	0	0	0	0	0	500000	4	0	4	4	4	4	0	4	4	0	0	0	0	0	0	0	0	0	64	0	500000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
443	5764407	9	8	398	3015	211	0	44.22222222	74.10934114	2519	0	376.875	872.9235669	592.081718	2.949132495	360275.4375	1397872.98	5601759	1	5764407	720550.875	1972455.353	5601759	3	111481	15925.85714	26508.06027	58221	1	0	0	0	0	192	172	1.561305439	1.387827057	0	2519	189.6111111	588.3497498	346155.4281	0	0	0	1	0	0	0	0	0	200.7647059	44.22222222	376.875	192	0	0	0	0	0	0	9	398	8	3015	8192	62	8	20	162645	0	162645	162645	5601759	0	5601759	5601759	BENIGN
443	10251027	8	9	3446	3809	2878	0	430.75	1004.874512	1448	0	423.2222222	627.6222546	707.7339666	1.658370425	640689.1875	2494130.584	9992982	3	10300000	1464432.429	3761432.532	9993172	315	10200000	1277334.375	3521859.546	9992982	3	0	0	0	0	264	296	0.780409612	0.877960813	0	2878	403.0555556	781.8506306	611290.4085	0	0	0	1	0	0	0	0	1	426.7647059	430.75	423.2222222	264	0	0	0	0	0	0	8	3446	9	3809	29200	71	3	32	257914	0	257914	257914	9992982	0	9992982	9992982	BENIGN
53	30944	1	1	71	153	71	71	71	0	153	153	153	0	7238.883144	64.63288521	30944	0	30944	30944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	40	32.31644261	32.31644261	71	153	98.33333333	47.34272207	2241.333333	0	0	0	0	0	0	0	0	1	147.5	71	153	40	0	0	0	0	0	0	1	71	1	153	-1	-1	0	40	0	0	0	0	0	0	0	0	BENIGN
53	51432	4	4	180	244	45	45	45	0	61	61	61	0	8243.894851	155.5451859	7347.428571	19240.84586	50981	1	51159	17053	29533.19834	51155	1	51304	17101.33333	29576.22025	51253	2	0	0	0	0	80	80	77.77259294	77.77259294	45	61	52.11111111	8.432740427	71.11111111	0	0	0	0	0	0	0	0	1	58.625	45	61	80	0	0	0	0	0	0	4	180	4	244	-1	-1	3	20	0	0	0	0	0	0	0	0	BENIGN
35092	78	1	1	0	0	0	0	0	0	0	0	0	0	0	25641.02564	78	0	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	12820.51282	12820.51282	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	52	229	0	32	0	0	0	0	0	0	0	0	BENIGN
80	146548	3	6	340	11595	340	0	113.3333333	196.2990915	4344	0	1932.5	1754.831473	81440.89309	61.41332533	18318.5	47373.72856	135182	3	11034	5517	7797.973583	11031	3	146481	29296.2	59380.29238	135182	47	0	0	0	0	104	200	20.47110844	40.94221688	0	4344	1193.5	1621.922128	2630631.389	0	0	0	1	0	0	0	0	2	1326.111111	113.3333333	1932.5	104	0	0	0	0	0	0	3	340	6	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
88	1148	9	6	3226	3232	1613	0	358.4444444	711.2661441	1616	0	538.6666667	834.4988117	5625435.54	13066.20209	82	201.185716	777	1	1148	143.5	299.3402269	882	1	1041	208.2	319.5515608	777	47	0	0	0	0	304	208	7839.721254	5226.480836	0	1616	403.625	722.0267654	521322.65	0	0	0	1	0	0	0	0	0	430.5333333	358.4444444	538.6666667	304	0	0	0	0	0	0	9	3226	6	3232	29200	2081	2	32	0	0	0	0	0	0	0	0	BENIGN
443	679684	11	10	496	4090	190	0	45.09090909	78.74700572	1398	0	409	583.8825985	6747.253135	30.89671082	33984.2	81810.31557	328125	3	679510	67951	107592.8458	328125	3	657614	73068.22222	126456.6539	350283	3	0	0	0	0	360	328	16.18399138	14.71271944	0	1398	208.4545455	429.2564698	184261.1169	0	0	0	1	0	0	0	0	0	218.3809524	45.09090909	409	360	0	0	0	0	0	0	11	496	10	4090	29200	118	3	32	0	0	0	0	0	0	0	0	BENIGN
53	25159	2	2	94	212	47	47	47	0	106	106	106	0	12162.64557	158.988831	8386.333333	14520.35927	25153	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	64	79.49441552	79.49441552	47	106	70.6	32.31563089	1044.3	0	0	0	0	0	0	0	0	1	88.25	47	106	40	0	0	0	0	0	0	2	94	2	212	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
48894	2871	1	2	11	0	11	11	11	0	0	0	0	0	3831.417625	1044.932079	1435.5	1696.349168	2635	236	0	0	0	0	0	236	236	0	236	236	1	0	0	0	32	64	348.3106931	696.6213863	0	11	5.5	6.350852961	40.33333333	0	1	0	0	1	1	0	0	2	7.333333333	11	0	32	0	0	0	0	0	0	1	11	2	0	235	251	0	32	0	0	0	0	0	0	0	0	BENIGN
443	1703961	12	10	597	5835	195	0	49.75	70.10527798	1460	0	583.5	687.3260992	3774.734281	12.91109362	81141	174701.6752	623907	3	1703961	154905.5455	221148.8977	623907	3	1363982	151553.5556	257632.492	655775	48	0	0	0	0	252	212	7.042414703	5.868678919	0	1460	279.6521739	519.6815991	270068.9644	0	0	0	1	0	0	0	0	0	292.3636364	49.75	583.5	252	0	0	0	0	0	0	12	597	10	5835	8192	123	11	20	0	0	0	0	0	0	0	0	BENIGN
